"id";"revoked";"department_number";"value";"identifier";"name";"name_en";"credits";"value";"start_date";"education_area_list_id";"percentage";"value";"name";"value";"name";"value";"Saknar huvudområde";"Saknar huvudområde";"plan_description";"objectives";"form_of_instruction";"examination";"literature";"transitional_rules";"limitations";"additional_information";"decision_date";"decision_info"
"7926";"0";"401";"Grundnivå";"AS1002";"Modern kosmologi, orienteringskurs i astronomi";"Modern Cosmology, Introductory Course to Astronomy";"7,5";"AF";"2015-08-31";"2441";"100";"inget";"Grundläggande behörighet.";"FY1";"Fysik";"G1N";"Saknar huvudområde";"Saknar huvudområde";"Kursen behandlar: universums expansion, den kosmiska bakgrundsstrålningen, de första sekunderna, grundämnessyntesen, mörk materia, mörk energi, galax- och stjärnbildning, universums storskaliga struktur och universums framtida öde.";"Efter att ha genomgått kursen skall studenten: • inom ramen för Big Bang-teorin kunna ge en orienterande redogörelse för universums uppkomst, struktur och utveckling fram till idag • visa sådana kunskaper som behövs för att  kunna följa utvecklingen av den astronomiska forskningen och dess metoder";"Undervisningen består av föreläsningar, demonstrationer och studiebesök. Deltagande i studiebesök är obligatoriskt. Om särskilda skäl föreligger kan examinator efter samråd med vederbörande lärare medge den studerande befrielse från skyldigheten att delta i viss obligatorisk undervisning.       ";"a. Kursen examineras på följande vis: kunskapskontroll sker genom skriftliga prov.   b. Betygssättning sker enligt sjugradig målrelaterad betygsskala:  A = Utmärkt B = Mycket bra C = Bra  D = Tillfredsställande E  = Tillräckligt Fx = Otillräckligt F  =  Helt Otillräckligt  c. Kursens betygskriterier delas ut vid kursstart.  d. För godkänt krävs lägst betygsgraden E samt deltagande vid studiebesök.  e. Studerande som underkänts i ordinarie prov har rätt att genomgå ytterligare prov så länge kursen ges. Antalet provtillfällen är inte begränsat. Med prov jämställs också andra obligatoriska kursdelar. Studerande som godkänts på prov får inte genomgå förnyat prov för högre betyg. Studerande som underkänts på prov två gånger har rätt att begära att annan examinator utses vid nästkommande prov. Framställan härom ska göras till institutionsstyrelsen. Kursen har minst två examinationstillfällen per läsår de år då undervisning ges.  f. Vid betyget Fx ges möjlighet att komplettera upp till betyget E. Examinator beslutar om vilka kompletteringsuppgifter som ska utföras och vilka kriterier som ska gälla för att bli godkänd på kompletteringen. Kompletteringen ska äga rum före nästa examinationstillfälle.";"Kurslitteratur beslutas av institutionsstyrelsen och redovisas därefter i bilaga till kursplanen.";"Studerande kan begära att examination genomförs enligt denna kursplan även efter det att den upphört att gälla, dock högst tre gånger under en tvåårsperiod efter det att undervisning på kursen upphört. Framställan härom ska göras till institutionsstyrelsen. Bestämmelsen gäller även vid revidering av kursplanen.";"Kursen kan ej tas med i examen tillsammans med Modern astronomi (AI1220) eller Modern kosmologi (AI6060). Kursen kan ej ingå i examen med astronomi eller fysik som huvudområde.  I kandidatexamen vid Naturvetenskapliga fakulteten, Stockholms universitet, kan normalt högst 15 hp utgöras av kurser klassade som orienteringskurser.  Orienteringskurser kan ej ingå i masterexamen vid Naturvetenskapliga fakulteten, Stockholms universitet.";"Kursen ges som fristående kurs.";"2015-05-18";"Denna kursplan är fastställd av Områdesnämnden för naturvetenskap vid Stockholms universitet 2006-11-13 och reviderad 2008-10-13 och 2015-05-18."
"7926";"0";"401";"Grundnivå";"AS1002";"Modern kosmologi, orienteringskurs i astronomi";"Modern Cosmology, Introductory Course to Astronomy";"7,5";"AF";"2019-09-02";"2441";"100";"inget";"Grundläggande behörighet.";"FY1";"Fysik";"G1N";"Saknar huvudområde";"Saknar huvudområde";"Kursen behandlar: universums expansion, den kosmiska bakgrundsstrålningen, de första sekunderna, grundämnessyntesen, mörk materia, mörk energi, galax- och stjärnbildning, universums storskaliga struktur och universums framtida öde.";"Efter att ha genomgått kursen skall studenten: • inom ramen för Big Bang-teorin kunna ge en orienterande redogörelse för universums uppkomst, struktur och utveckling fram till idag • visa sådana kunskaper som behövs för att  kunna följa utvecklingen av den astronomiska forskningen och dess metoder";"Undervisningen består av föreläsningar, demonstrationer och studiebesök. Deltagande i studiebesök är obligatoriskt. Om särskilda skäl föreligger kan examinator efter samråd med vederbörande lärare medge den studerande befrielse från skyldigheten att delta i viss obligatorisk undervisning.";"a. Kursen examineras på följande vis: kunskapskontroll sker genom skriftliga prov.   b. Betygssättning sker enligt sjugradig målrelaterad betygsskala:  A = Utmärkt B = Mycket bra C = Bra  D = Tillfredsställande E  = Tillräckligt Fx = Otillräckligt F  =  Helt Otillräckligt  c. Kursens betygskriterier delas ut vid kursstart.  d. För godkänt krävs lägst betygsgraden E samt deltagande vid studiebesök.  e. Studerande som underkänts i ordinarie prov har rätt att genomgå ytterligare prov så länge kursen ges. Antalet provtillfällen är inte begränsat. Med prov jämställs också andra obligatoriska kursdelar. Studerande som godkänts på prov får inte genomgå förnyat prov för högre betyg. Studerande som underkänts på prov två gånger har rätt att begära att annan examinator utses vid nästkommande prov. Framställan härom ska göras till institutionsstyrelsen. Kursen har minst två examinationstillfällen per läsår de år då undervisning ges.  f. Vid betyget Fx ges möjlighet att komplettera upp till betyget E. Examinator beslutar om vilka kompletteringsuppgifter som ska utföras och vilka kriterier som ska gälla för att bli godkänd på kompletteringen. Kompletteringen ska äga rum före nästa examinationstillfälle.";"Kurslitteratur beslutas av institutionsstyrelsen och redovisas därefter i bilaga till kursplanen.";"Studerande kan begära att examination genomförs enligt denna kursplan även efter det att den upphört att gälla, dock högst tre gånger under en tvåårsperiod efter det att undervisning på kursen upphört. Framställan härom ska göras till institutionsstyrelsen. Bestämmelsen gäller även vid revidering av kursplanen.";"Kursen kan ej tas med i examen tillsammans med Modern astronomi (AI1220) eller Modern kosmologi (AI6060). Kursen kan ej ingå i examen med astronomi eller fysik som huvudområde.  I kandidatexamen vid Naturvetenskapliga fakulteten, Stockholms universitet, kan normalt högst 15 hp utgöras av kurser klassade som orienteringskurser.  Orienteringskurser kan ej ingå i masterexamen vid Naturvetenskapliga fakulteten, Stockholms universitet.";"Kursen ges som fristående kurs.";"2015-05-18";"Denna kursplan är fastställd av Områdesnämnden för naturvetenskap vid Stockholms universitet 2006-11-13 och reviderad 2008-10-13 och 2015-05-18.  Teknisk revidering av Studentavdelningen 2019-04-26."
"7926";"0";"401";"Grundnivå";"AS1002";"Modern kosmologi, orienteringskurs i astronomi";"Modern Cosmology, Introductory Course to Astronomy";"7,5";"AF";"2007-08-20";"2441";"100";"inget";"Grundläggande behörighet.";"FY1";"Fysik";"G1N";"Saknar huvudområde";"Saknar huvudområde";"Kursen behandlar: universums expansion, den kosmiska bakgrundsstrålningen, de första sekunderna, grundämnessyntesen, mörk materia, galax- och stjärnbildning, universums storskaliga struktur och universums framtida öde.";"Efter att ha genomgått kursen skall studenten: • inom ramen för Big Bang-teorin kunna ge en orienterande redogörelse för universum uppkomst, struktur och utveckling fram till idag • visa sådana kunskaper som behövs för att  kunna följa utvecklingen av den astronomiska forskningen och dess metoder      ";"Undervisningen består av föreläsningar, demonstrationer och studiebesök. Deltagande i studiebesök är obligatoriskt. Om särskilda skäl föreligger kan examinator efter samråd med vederbörande lärare medge den studerande befrielse från skyldigheten att delta i vissa obligatoriska moment.";"a. Kursen examineras på följande vis: kunskapskontroll sker genom skriftligt och/eller muntligt prov.   b. Betygssättning sker enligt sjugradig målrelaterad betygsskala:  A = Utmärkt B = Mycket bra C = Bra  D = Tillfredsställande E  = Tillräckligt Fx = Otillräckligt F  =  Helt Otillräckligt  c. Kursens betygskriterier delas ut vid kursstart.  d. För godkänt krävs lägst betygsgraden E samt deltagande vid studiebesök.  e. Studerande som underkänts i ordinarie prov har rätt att genomgå minst fyra ytterligare prov så länge kursen ges. Med prov jämställs också andra obligatoriska kursdelar. Studerande som godkänts på prov får inte genomgå förnyat prov för högre betyg. Studerande som underkänts på prov två gånger har rätt att begära att annan lärare utses för att bestämma betyg på kursen. Framställan härom ska göras till institutionsstyrelsen.";"Kurslitteratur beslutas av institutionsstyrelsen och redovisas därefter i bilaga till kursplanen.";"Studerande kan begära att examination genomförs enligt denna kursplan även efter det att den upphört att gälla, dock högst tre gånger under en tvåårsperiod efter det att undervisning på kursen upphörandet. Framställan härom ska göras till institutionsstyrelsen.";"Kursen kan ej tas med i examen tillsammans med Modern astronomi (AI1220) eller Modern kosmologi (AI6060). Kursen kan ej ingå i examen med astronomi eller fysik som huvudområde.  I kandidatexamen vid Naturvetenskapliga fakulteten, Stockholms universitet, kan normalt högst 15 hp utgöras av kurser klassade som orienteringskurser.  Orienteringskurser kan ej ingå i masterexamen vid Naturvetenskapliga fakulteten, Stockholms universitet. ";"Kursen ges som fristående kurs.";"2006-11-13";"Denna kursplan är fastställd av naturvetenskapliga fakultetsnämnden vid Stockholms universitet 2006-11-13. "
"7926";"0";"401";"Grundnivå";"AS1002";"Modern kosmologi, orienteringskurs i astronomi";"Modern Cosmology, Introductory Course to Astronomy";"7,5";"AF";"2008-08-18";"2441";"100";"inget";"Grundläggande behörighet.";"FY1";"Fysik";"G1N";"Saknar huvudområde";"Saknar huvudområde";"Kursen behandlar: universums expansion, den kosmiska bakgrundsstrålningen, de första sekunderna, grundämnessyntesen, mörk materia, mörk energi, galax- och stjärnbildning, universums storskaliga struktur och universums framtida öde.";"Efter att ha genomgått kursen skall studenten: • inom ramen för Big Bang-teorin kunna ge en orienterande redogörelse för universums uppkomst, struktur och utveckling fram till idag • visa sådana kunskaper som behövs för att  kunna följa utvecklingen av den astronomiska forskningen och dess metoder";"Undervisningen består av föreläsningar, demonstrationer och studiebesök. Deltagande i studiebesök är obligatoriskt. Om särskilda skäl föreligger kan examinator efter samråd med vederbörande lärare medge den studerande befrielse från skyldigheten att delta i viss obligatorisk undervisning.";"a. Kursen examineras på följande vis: kunskapskontroll sker genom skriftligt och/eller muntligt prov.   b. Betygssättning sker enligt sjugradig målrelaterad betygsskala:  A = Utmärkt B = Mycket bra C = Bra  D = Tillfredsställande E  = Tillräckligt Fx = Otillräckligt F  =  Helt Otillräckligt  c. Kursens betygskriterier delas ut vid kursstart.  d. För godkänt krävs lägst betygsgraden E samt deltagande vid studiebesök.  e. Studerande som underkänts i ordinarie prov har rätt att genomgå minst fyra ytterligare prov så länge kursen ges. Med prov jämställs också andra obligatoriska kursdelar. Studerande som godkänts på prov får inte genomgå förnyat prov för högre betyg. Studerande som underkänts på prov två gånger har rätt att begära att annan lärare utses för att bestämma betyg på kursen. Framställan härom ska göras till institutionsstyrelsen.";"Kurslitteratur beslutas av institutionsstyrelsen och redovisas därefter i bilaga till kursplanen.";"Studerande kan begära att examination genomförs enligt denna kursplan även efter det att den upphört att gälla, dock högst tre gånger under en tvåårsperiod efter det att undervisning på kursen upphörandet. Framställan härom ska göras till institutionsstyrelsen.";"Kursen kan ej tas med i examen tillsammans med Modern astronomi (AI1220) eller Modern kosmologi (AI6060). Kursen kan ej ingå i examen med astronomi eller fysik som huvudområde.  I kandidatexamen vid Naturvetenskapliga fakulteten, Stockholms universitet, kan normalt högst 15 hp utgöras av kurser klassade som orienteringskurser.  Orienteringskurser kan ej ingå i masterexamen vid Naturvetenskapliga fakulteten, Stockholms universitet.";"Kursen ges som fristående kurs.";"2008-10-13";"Denna kursplan är fastställd av Naturvetenskapliga fakultetsnämnden vid Stockholms universitet 2006-11-13 och reviderad 2008-10-13."
"7927";"0";"401";"Grundnivå";"AS1004";"Om planeter och liv i universum, orienteringskurs";"About Planets and Life in the Universe, Introductory Course";"7,5";"AF";"2015-08-31";"2441";"100";"inget";"Grundläggande behörighet.";"FY1";"Fysik";"G1N";"Saknar huvudområde";"Saknar huvudområde";"Kursen behandlar frågorna: Är jorden den enda bebodda planeten i universum? Hur uppkom och utvecklades livet på jorden? Kan något liknande ha hänt på andra planeter ute bland Vintergatans miljarder solar? Finns det andra civilisationer där ute som, liksom vi, frågar sig om de är ensamma i universum? Kan vi i så fall få kontakt med dem?";"Efter att ha genomgått kursen skall studenten: • kunna beskriva hur livet enligt den moderna vetenskapliga teorin kan ha uppkommit på jorden och ifall liv kan ha uppkommit på andra platser i universum • kunna redogöra för de vetenskapliga argumenten för och emot existensen av intelligent liv på andra planeter och hur en eventuell kontakt med andra civilisationer kan äga rum • visa sådana kunskaper som behövs för att på ett översiktligt sätt kunna följa utvecklingen av den astronomiska forskningen och dess metoder";"Undervisningen består av föreläsningar, laborationer samt ett studiebesök.   Deltagande i laborationer samt i projektarbete är obligatoriskt. Om särskilda skäl föreligger kan examinator efter samråd med vederbörande lärare medge den studerande befrielse från skyldigheten att delta i vissa obligatoriska moment.";"a. Kursen examineras på följande vis: kunskapskontroll sker genom skriftliga prov.   b. Betygssättning sker enligt sjugradig målrelaterad betygsskala:  A = Utmärkt B = Mycket bra C = Bra  D = Tillfredsställande E  = Tillräckligt Fx = Otillräckligt F  =  Helt Otillräckligt  c. Kursens betygskriterier delas ut vid kursstart.  d. För godkänt krävs lägst betygsgraden E samt: • godkända skriftliga redovisningar av laborationer  • deltagande vid studiebesök  e. Studerande som underkänts i ordinarie prov har rätt att genomgå ytterligare prov så länge kursen ges. Antalet provtillfällen är inte begränsat. Med prov jämställs också andra obligatoriska kursdelar. Studerande som godkänts på prov får inte genomgå förnyat prov för högre betyg. Studerande som underkänts på prov två gånger har rätt att begära att annan examinator utses vid nästkommande prov. Framställan härom ska göras till institutionsstyrelsen. Kursen har minst två examinationstillfällen per läsår de år då undervisning ges. Mellanliggande år ges minst ett examinationstillfälle.  f. Vid betyget Fx ges möjlighet att komplettera upp till betyget E. Examinator beslutar om vilka kompletteringsuppgifter som ska utföras och vilka kriterier som ska gälla för att bli godkänd på kompletteringen. Kompletteringen ska äga rum före nästa examinationstillfälle.";"Kurslitteratur beslutas av institutionsstyrelsen och redovisas därefter i bilaga till kursplanen.";"Studerande kan begära att examination genomförs enligt denna kursplan även efter det att den upphört att gälla, dock högst tre gånger under en tvåårsperiod efter det att undervisning på kursen upphört. Framställan härom ska göras till institutionsstyrelsen. Bestämmelsen gäller även vid revidering av kursplanen.";"Kursen kan ej tas med i examen tillsammans med Om planeter och liv i universum (AI6040). Kursen kan ej ingå i examen med astronomi eller fysik som huvudområde.  I kandidatexamen vid naturvetenskapliga fakulteten, Stockholms universitet, kan normalt högst 15 hp utgöras av kurser klassade som orienteringskurser.  Orienteringskurser kan ej ingå i masterexamen vid naturvetenskapliga fakulteten, Stockholms universitet.";"Kursen ges som fristående kurs.";"2015-05-18";"Denna kursplan är fastställd av Områdesnämnden för naturvetenskap vid Stockholms universitet 2006-11-13 och reviderad 2015-05-18."
"7927";"0";"401";"Grundnivå";"AS1004";"Om planeter och liv i universum, orienteringskurs";"About Planets and Life in the Universe, Introductory Course";"7,5";"AF";"2019-09-02";"2441";"100";"inget";"Grundläggande behörighet.";"FY1";"Fysik";"G1N";"Saknar huvudområde";"Saknar huvudområde";"Kursen behandlar frågorna: Är jorden den enda bebodda planeten i universum? Hur uppkom och utvecklades livet på jorden? Kan något liknande ha hänt på andra planeter ute bland Vintergatans miljarder solar? Finns det andra civilisationer där ute som, liksom vi, frågar sig om de är ensamma i universum? Kan vi i så fall få kontakt med dem?";"Efter att ha genomgått kursen skall studenten: • kunna beskriva hur livet enligt den moderna vetenskapliga teorin kan ha uppkommit på jorden och ifall liv kan ha uppkommit på andra platser i universum • kunna redogöra för de vetenskapliga argumenten för och emot existensen av intelligent liv på andra planeter och hur en eventuell kontakt med andra civilisationer kan äga rum • visa sådana kunskaper som behövs för att på ett översiktligt sätt kunna följa utvecklingen av den astronomiska forskningen och dess metoder";"Undervisningen består av föreläsningar, laborationer samt ett studiebesök.   Deltagande i laborationer samt i projektarbete är obligatoriskt. Om särskilda skäl föreligger kan examinator efter samråd med vederbörande lärare medge den studerande befrielse från skyldigheten att delta i vissa obligatoriska moment.";"a. Kursen examineras på följande vis: kunskapskontroll sker genom skriftliga prov.   b. Betygssättning sker enligt sjugradig målrelaterad betygsskala:  A = Utmärkt B = Mycket bra C = Bra  D = Tillfredsställande E  = Tillräckligt Fx = Otillräckligt F  =  Helt Otillräckligt  c. Kursens betygskriterier delas ut vid kursstart.  d. För godkänt krävs lägst betygsgraden E samt: • godkända skriftliga redovisningar av laborationer  • deltagande vid studiebesök  e. Studerande som underkänts i ordinarie prov har rätt att genomgå ytterligare prov så länge kursen ges. Antalet provtillfällen är inte begränsat. Med prov jämställs också andra obligatoriska kursdelar. Studerande som godkänts på prov får inte genomgå förnyat prov för högre betyg. Studerande som underkänts på prov två gånger har rätt att begära att annan examinator utses vid nästkommande prov. Framställan härom ska göras till institutionsstyrelsen. Kursen har minst två examinationstillfällen per läsår de år då undervisning ges. Mellanliggande år ges minst ett examinationstillfälle.  f. Vid betyget Fx ges möjlighet att komplettera upp till betyget E. Examinator beslutar om vilka kompletteringsuppgifter som ska utföras och vilka kriterier som ska gälla för att bli godkänd på kompletteringen. Kompletteringen ska äga rum före nästa examinationstillfälle.";"Kurslitteratur beslutas av institutionsstyrelsen och redovisas därefter i bilaga till kursplanen.";"Studerande kan begära att examination genomförs enligt denna kursplan även efter det att den upphört att gälla, dock högst tre gånger under en tvåårsperiod efter det att undervisning på kursen upphört. Framställan härom ska göras till institutionsstyrelsen. Bestämmelsen gäller även vid revidering av kursplanen.";"Kursen kan ej tas med i examen tillsammans med Om planeter och liv i universum (AI6040). Kursen kan ej ingå i examen med astronomi eller fysik som huvudområde.  I kandidatexamen vid naturvetenskapliga fakulteten, Stockholms universitet, kan normalt högst 15 hp utgöras av kurser klassade som orienteringskurser.  Orienteringskurser kan ej ingå i masterexamen vid naturvetenskapliga fakulteten, Stockholms universitet.";"Kursen ges som fristående kurs.";"2015-05-18";"Denna kursplan är fastställd av Områdesnämnden för naturvetenskap vid Stockholms universitet 2006-11-13 och reviderad 2015-05-18.  Teknisk revidering av Studentavdelningen 2019-04-26."
"7927";"0";"401";"Grundnivå";"AS1004";"Om planeter och liv i universum, orienteringskurs";"About Planets and Life in the Universe, Introductory Course";"7,5";"AF";"2007-08-20";"2441";"100";"inget";"Grundläggande behörighet.";"FY1";"Fysik";"G1N";"Saknar huvudområde";"Saknar huvudområde";"Kursen behandlar frågorna: Är jorden den enda bebodda planeten i universum? Hur uppkom och utvecklades livet på jorden? Kan något liknande ha hänt på andra planeter ute bland Vintergatans miljarder solar? Finns det andra civilisationer där ute som, liksom vi, frågar sig om de är ensamma i universum? Kan vi i så fall få kontakt med dem?";"Efter att ha genomgått kursen skall studenten: • kunna beskriva hur livet enligt den moderna vetenskapliga teorin kan ha uppkommit på jorden och ifall liv kan ha uppkommit på andra platser i universum • kunna redogöra för de vetenskapliga argumenten för och emot existensen av intelligent liv på andra planeter och hur en eventuell kontakt med andra civilisationer kan äga rum • visa sådana kunskaper som behövs för att på ett översiktligt sätt kunna följa utvecklingen av den astronomiska forskningen och dess metoder";"Undervisningen består av föreläsningar, laborationer samt ett studiebesök.   Deltagande i laborationer samt i projektarbete är obligatoriskt. Om särskilda skäl föreligger kan examinator efter samråd med vederbörande lärare medge den studerande befrielse från skyldigheten att delta i vissa obligatoriska moment.";"a. Kursen examineras på följande vis: kunskapskontroll sker genom skriftligt och/eller muntligt prov.   b. Betygssättning sker enligt sjugradig målrelaterad betygsskala:  A = Utmärkt B = Mycket bra C = Bra  D = Tillfredsställande E  = Tillräckligt Fx = Otillräckligt F  =  Helt Otillräckligt  c. Kursens betygskriterier delas ut vid kursstart.  d. För godkänt krävs lägst betygsgraden E samt: • godkända skriftliga redovisningar av laborationer  • deltagande vid studiebesök  e. Studerande som underkänts i ordinarie prov har rätt att genomgå minst fyra ytterligare prov så länge kursen ges. Med prov jämställs också andra obligatoriska kursdelar. Studerande som godkänts på prov får inte genomgå förnyat prov för högre betyg. Studerande som underkänts på prov två gånger har rätt att begära att annan lärare utses för att bestämma betyg på kursen. Framställan härom ska göras till institutionsstyrelsen.";"Kurslitteratur beslutas av institutionsstyrelsen och redovisas därefter i bilaga till kursplanen.";"Studerande kan begära att examination genomförs enligt denna kursplan även efter det att den upphört att gälla, dock högst tre gånger under en tvåårsperiod efter det att undervisning på kursen upphörandet. Framställan härom ska göras till institutionsstyrelsen.";"Kursen kan ej tas med i examen tillsammans med Om planeter och liv i universum (AI6040). Kursen kan ej ingå i examen med astronomi eller fysik som huvudområde.  I kandidatexamen vid naturvetenskapliga fakulteten, Stockholms universitet, kan normalt högst 15 hp utgöras av kurser klassade som orienteringskurser.  Orienteringskurser kan ej ingå i masterexamen vid naturvetenskapliga fakulteten, Stockholms universitet.";"Kursen ges som fristående kurs.";"2006-11-13";"Denna kursplan är fastställd av naturvetenskapliga fakultetsnämnden vid Stockholms universitet 2006-11-13."
"7928";"0";"401";"Grundnivå";"AS1005";"Solen och andra stjärnor, orienteringskurs";"The Sun and other Stars, Introductory Course";"7,5";"AF";"2015-08-31";"2441";"100";"inget";"Grundläggande behörighet.";"FY1";"Fysik";"G1N";"Saknar huvudområde";"Saknar huvudområde";"Kursen behandlar: solen och andra stjärnors struktur och utveckling – deras födelse ur det interstellära mediet, liv på huvudserien samt deras spektakulära åldrande och död. De första stjärnorna och universums kemiska utveckling diskuteras.";"Efter att ha genomgått kursen skall studenten: •	kunna beskriva solen och andra stjärnors egenskaper och utveckling •	kunna redogöra för de huvudsakliga fysikaliska processer som bestämmer stjärnors liv och egenskaper •	kunna visa sådana kunskaper som behövs för att inom ämnesområdet stjärnors fysik kunna följa utvecklingen av den astronomiska forskningen och dess metoder";"Undervisningen består av föreläsningar, demonstrationer och kan innehålla laborationer.  Deltagande i laborationer är obligatoriskt. Om särskilda skäl föreligger kan examinator efter samråd med vederbörande lärare medge den studerande befrielse från skyldigheten att delta i vissa obligatoriska moment.";"a. Kursen examineras på följande vis: kunskapskontroll sker genom skriftliga prov.   b. Betygssättning sker enligt sjugradig målrelaterad betygsskala:  A = Utmärkt B = Mycket bra C = Bra  D = Tillfredsställande E  = Tillräckligt Fx = Otillräckligt F  =  Helt Otillräckligt  c. Kursens betygskriterier delas ut vid kursstart.  d. För godkänt krävs lägst betygsgraden E samt: • godkända skriftliga redovisningar av laborationer    e. Studerande som underkänts i ordinarie prov har rätt att genomgå ytterligare prov så länge kursen ges. Antalet provtillfällen är inte begränsat. Med prov jämställs också andra obligatoriska kursdelar. Studerande som godkänts på prov får inte genomgå förnyat prov för högre betyg. Studerande som underkänts på prov två gånger har rätt att begära att annan examinator utses vid nästkommande prov. Framställan härom ska göras till institutionsstyrelsen.  Kursen har minst två examinationstillfällen per läsår de år då undervisning ges. Mellanliggande år ges minst ett examinationstillfälle.  f. Vid betyget Fx ges möjlighet att komplettera upp till betyget E. Examinator beslutar om vilka kompletteringsuppgifter som ska utföras och vilka kriterier som ska gälla för att bli godkänd på kompletteringen. Kompletteringen ska äga rum före nästa examinationstillfälle.";"Kurslitteratur beslutas av institutionsstyrelsen och redovisas därefter i bilaga till kursplanen.";"Studerande kan begära att examination genomförs enligt denna kursplan även efter det att den upphört att gälla, dock högst tre gånger under en tvåårsperiod efter det att undervisning på kursen upphört. Framställan härom ska göras till institutionsstyrelsen. Bestämmelsen gäller även vid revidering av kursplanen. ";"Kursen kan ej tas med i examen tillsammans med Solen och andra stjärnor (AI6050).   Kursen kan ej ingå i examen med astronomi eller fysik som huvudämne.  I kandidatexamen vid naturvetenskapliga fakulteten, Stockholms universitet, kan normalt högst 15 hp utgöras av kurser klassade som orienteringskurser.  Orienteringskurser kan ej ingå i masterexamen vid naturvetenskapliga fakulteten, Stockholms universitet.";"Kursen ges som fristående kurs.";"2015-05-18";"Denna kursplan är fastställd av Områdesnämnden för naturvetenskap vid Stockholms universitet 2006-11-13 och reviderad 2015-05-18."
"7928";"0";"401";"Grundnivå";"AS1005";"Solen och andra stjärnor, orienteringskurs";"The Sun and other Stars, Introductory Course";"7,5";"AF";"2019-09-02";"2441";"100";"inget";"Grundläggande behörighet.";"FY1";"Fysik";"G1N";"Saknar huvudområde";"Saknar huvudområde";"Kursen behandlar: solen och andra stjärnors struktur och utveckling – deras födelse ur det interstellära mediet, liv på huvudserien samt deras spektakulära åldrande och död. De första stjärnorna och universums kemiska utveckling diskuteras.";"Efter att ha genomgått kursen skall studenten: •	kunna beskriva solen och andra stjärnors egenskaper och utveckling •	kunna redogöra för de huvudsakliga fysikaliska processer som bestämmer stjärnors liv och egenskaper •	kunna visa sådana kunskaper som behövs för att inom ämnesområdet stjärnors fysik kunna följa utvecklingen av den astronomiska forskningen och dess metoder";"Undervisningen består av föreläsningar, demonstrationer och kan innehålla laborationer.  Deltagande i laborationer är obligatoriskt. Om särskilda skäl föreligger kan examinator efter samråd med vederbörande lärare medge den studerande befrielse från skyldigheten att delta i vissa obligatoriska moment.";"a. Kursen examineras på följande vis: kunskapskontroll sker genom skriftliga prov.   b. Betygssättning sker enligt sjugradig målrelaterad betygsskala:  A = Utmärkt B = Mycket bra C = Bra  D = Tillfredsställande E  = Tillräckligt Fx = Otillräckligt F  =  Helt Otillräckligt  c. Kursens betygskriterier delas ut vid kursstart.  d. För godkänt krävs lägst betygsgraden E samt: • godkända skriftliga redovisningar av laborationer    e. Studerande som underkänts i ordinarie prov har rätt att genomgå ytterligare prov så länge kursen ges. Antalet provtillfällen är inte begränsat. Med prov jämställs också andra obligatoriska kursdelar. Studerande som godkänts på prov får inte genomgå förnyat prov för högre betyg. Studerande som underkänts på prov två gånger har rätt att begära att annan examinator utses vid nästkommande prov. Framställan härom ska göras till institutionsstyrelsen.  Kursen har minst två examinationstillfällen per läsår de år då undervisning ges. Mellanliggande år ges minst ett examinationstillfälle.  f. Vid betyget Fx ges möjlighet att komplettera upp till betyget E. Examinator beslutar om vilka kompletteringsuppgifter som ska utföras och vilka kriterier som ska gälla för att bli godkänd på kompletteringen. Kompletteringen ska äga rum före nästa examinationstillfälle.";"Kurslitteratur beslutas av institutionsstyrelsen och redovisas därefter i bilaga till kursplanen.";"Studerande kan begära att examination genomförs enligt denna kursplan även efter det att den upphört att gälla, dock högst tre gånger under en tvåårsperiod efter det att undervisning på kursen upphört. Framställan härom ska göras till institutionsstyrelsen. Bestämmelsen gäller även vid revidering av kursplanen.";"Kursen kan ej tas med i examen tillsammans med Solen och andra stjärnor (AI6050).   Kursen kan ej ingå i examen med astronomi eller fysik som huvudämne.  I kandidatexamen vid naturvetenskapliga fakulteten, Stockholms universitet, kan normalt högst 15 hp utgöras av kurser klassade som orienteringskurser.  Orienteringskurser kan ej ingå i masterexamen vid naturvetenskapliga fakulteten, Stockholms universitet.";"Kursen ges som fristående kurs.";"2015-05-18";"Denna kursplan är fastställd av Områdesnämnden för naturvetenskap vid Stockholms universitet 2006-11-13 och reviderad 2015-05-18.  Teknisk revidering av Studentavdelningen 2019-04-26."
